date,strategy_nav,n_positions,cash,position_value,strategy_daily_ret,strategy_cum_ret,drawdown
2026-03-17,2.7784204633231893,8,39453.04830070273,238388.99803161618,-0.041607114808016155,1.7784204633231893,-0.1301306044085254
2026-03-18,2.8542346315513387,7,83690.46297202841,201733.00018310547,0.027286787305572213,1.8542346315513387,-0.1063946632273941
2026-03-19,2.832179463562752,7,37577.946966626805,245639.99938964844,-0.007727174123943414,1.8321794635627522,-0.11329970726272108
2026-03-25,3.063049420532967,7,37577.946966626805,268726.9950866699,0.08151671175519049,2.063049420532967,-0.041018815086413314
2026-03-26,2.9990402714781537,7,6804.020376727753,293100.00677108765,-0.020897197618076957,1.9990402714781537,-0.061058834419570086
2026-03-30,2.798598708636071,5,42256.872130086595,237602.9987335205,-0.06683523550795467,1.7985987086360709,-0.1238131883492516
2026-03-31,2.7040401220718167,5,40577.01368728418,229826.99851989746,-0.03378783327258039,1.7040401220718167,-0.15341764225694085
2026-04-01,2.760954775468423,4,113970.47640243311,162125.00114440918,0.021048006252584406,1.7609547754684232,-0.13559877149783736
2026-04-02,2.7007185552993556,5,38527.85223403711,231544.00329589844,-0.021817170170361777,1.7007185552993556,-0.1544575601955388
2026-04-07,2.6338531980758453,4,108077.31962447902,155308.0001831055,-0.024758358138543102,1.6338531980758453,-0.17539180274155522
2026-04-08,2.7593698485610743,5,63633.98879287501,212302.99606323242,0.04765514288227024,1.7593698485610743,-0.13609498127931272
2026-04-09,2.7226824656635067,8,4477.246772344314,267790.99979400635,-0.013295565622237548,1.7226824656635067,-0.147581087147094
2026-04-10,2.766695965260675,6,25505.595061223714,251164.00146484375,0.016165491258064213,1.7666959652606748,-0.13380131666316175
2026-04-13,2.7738249503070618,7,8500.495061223715,268881.9999694824,0.002576714296005145,1.7738249503070618,-0.13156937013262687
2026-04-14,2.888894965260675,7,8500.495061223715,280389.00146484375,0.04148423819638469,1.888894965260675,-0.09554318702617233
2026-04-15,2.9291449347430967,7,8500.495061223715,284413.99841308594,0.013932652438538806,1.9291449347430967,-0.08294170460533948
2026-04-16,2.992854956715753,7,8500.495061223715,290785.00061035156,0.021750382241923605,1.9928549567157532,-0.06299533614237879
2026-04-22,3.2496649084979796,7,8500.495061223715,316465.9957885742,0.08580768379903048,2.2496649084979796,0.0
2026-04-23,3.2123049689227843,7,8500.495061223715,312730.0018310547,-0.011496551375958175,2.2123049689227843,-0.011496551375958144
2026-04-24,3.246984923451593,7,8500.495061223715,316197.99728393555,0.010795972008983412,2.246984923451593,-0.0008246958138294601
2026-04-27,3.3048635467643517,8,4679.348984906882,325807.0056915283,0.017825344027539547,2.3048635467643517,0.0
2026-04-28,3.213673468029,8,4679.348984906882,316687.99781799316,-0.02759269102793427,2.213673468029,-0.027592691027934244
2026-04-29,3.201523531352975,8,4679.348984906882,315473.0041503906,-0.003780700434222073,2.201523531352975,-0.03126907176320564
2026-04-30,3.316175662756135,9,2059.5632314850986,329558.0030441284,0.03581174096656037,2.316175662756135,0.0
2026-05-06,3.3972956368924874,9,2059.5632314850986,337670.0004577637,0.024461905033381637,2.3972956368924874,0.0
2026-05-07,3.5369056088926096,9,2059.5632314850986,351630.9976577759,0.041094443028168115,2.5369056088926096,0.0
