date,close_sh,amount_sh,amount_sz,amount_total
2010-03-10,3048.927,98755804134.0,71927448130.2,170683252264.2
2010-03-11,3051.282,96185690107.0,67576570623.9,163762260730.9
2010-03-12,3013.412,84352943940.0,68938322062.0,153291266002.0
2010-03-15,2976.939,74779819309.0,55612205560.8,130392024869.8
2010-03-16,2992.841,69931647603.0,51625182245.9,121556829848.9
2010-03-17,3050.479,105010317229.0,73373376307.5,178383693536.5
2010-03-18,3046.089,108541262602.0,79462548246.6,188003810848.6
2010-03-19,3067.75,103212258498.0,78936965565.40001,182149224063.4
2010-03-22,3074.576,113438657970.0,79609117647.59999,193047775617.6
2010-03-23,3053.125,108718260880.0,82420886829.79999,191139147709.8
2010-03-24,3056.808,103520051664.0,89127664673.3,192647716337.3
2010-03-25,3019.176,105285006842.3,91142219827.9,196427226670.2
2010-03-26,3059.715,108957224524.0,77141180387.3,186098404911.3
2010-03-29,3123.798,155187158143.40002,94197083958.9,249384242102.30005
2010-03-30,3128.468,125184598680.0,88673360316.5,213857958996.5
2010-03-31,3109.105,122804448409.0,95930485661.4,218734934070.4
2010-04-01,3147.416,154014263544.0,119965754410.9,273980017954.9
2010-04-02,3157.957,150050854793.4,114263488768.1,264314343561.5
2010-04-06,3158.681,144082622107.0,109110947575.3,253193569682.3
2010-04-07,3148.222,126771627756.0,103461445273.1,230233073029.1
2010-04-08,3118.709,142179596675.0,115210609495.1,257390206170.1
2010-04-09,3145.347,134094153792.0,110624675576.7,244718829368.7
2010-04-12,3129.263,175003844828.3,137107568241.8,312111413070.1
2010-04-13,3161.251,184689462068.0,154597161910.4,339286623978.4
2010-04-14,3166.183,137919385514.0,109379065167.7,247298450681.7
2010-04-15,3164.966,136812954005.0,111173321962.4,247986275967.4
2010-04-16,3130.302,102904446773.0,84293737073.1,187198183846.1
2010-04-19,2980.297,156394431347.0,116525438071.5,272919869418.5
2010-04-20,2979.533,124783817742.0,101893897005.3,226677714747.3
2010-04-21,3033.278,146027651593.0,125361463607.1,271389115200.1
2010-04-22,2999.484,153337726573.0,126490993954.9,279828720527.9
2010-04-23,2983.537,135881395938.0,117397632163.5,253279028101.5
2010-04-26,2969.503,116254419534.0,98852317754.5,215106737288.5
2010-04-27,2907.928,131158554730.0,103503195668.4,234661750398.4
2010-04-28,2900.331,104850717861.0,81871293343.9,186722011204.9
2010-04-29,2868.432,112206328594.0,87326987988.90001,199533316582.9
2010-04-30,2870.611,105989977974.0,83771603710.5,189761581684.5
2010-05-04,2835.277,78762912100.0,59974696665.9,138737608765.9
2010-05-05,2857.151,114155797825.0,78645937782.2,192801735607.2
2010-05-06,2739.702,113201237644.0,89217744800.40001,202418982444.4
2010-05-07,2688.383,108502459590.9,80188958935.1,188691418526.0
2010-05-10,2698.757,95439351165.0,71563135342.9,167002486507.9
2010-05-11,2647.574,100980560603.0,72811640967.4,173792201570.4
2010-05-12,2655.714,90582042084.3,61550801899.5,152132843983.8
2010-05-13,2710.507,90736116133.9,61839791596.100006,152575907730.0
2010-05-14,2696.629,82576727206.0,59613685878.6,142190413084.6
2010-05-17,2559.931,88207607273.0,58629828139.200005,146837435412.2
2010-05-18,2594.783,84659769220.0,62641838939.0,147301608159.0
2010-05-19,2587.807,76631733602.0,61232460335.3,137864193937.3
2010-05-20,2555.94,71961660670.5,57651476165.1,129613136835.6
2010-05-21,2583.522,86998295724.0,67620203574.100006,154618499298.1
2010-05-24,2673.423,121771226188.0,95858433876.4,217629660064.4
2010-05-25,2622.63,101697412562.0,79952004497.4,181649417059.4
2010-05-26,2625.793,75202475317.0,62908723114.3,138111198431.3
2010-05-27,2655.918,96516279206.2,76679632065.2,173195911271.4
2010-05-28,2655.767,98648768129.0,84534512826.1,183183280955.1
2010-05-31,2592.147,87203750750.0,75070302278.7,162274053028.7
2010-06-01,2568.283,79814661764.0,69079339806.6,148894001570.6
2010-06-02,2571.423,69692518811.0,56453324278.1,126145843089.1
2010-06-03,2552.656,74462434053.0,74050697777.09999,148513131830.09998
2010-06-04,2553.593,60645956512.0,58940406113.9,119586362625.9
2010-06-07,2511.729,70153783990.0,71523272540.09999,141677056530.09998
2010-06-08,2513.947,69342653326.0,70967228980.6,140309882306.6
2010-06-09,2583.87,102662530102.0,89508015603.5,192170545705.5
2010-06-10,2562.58,80569289039.0,85662044357.4,166231333396.4
2010-06-11,2569.942,73920367266.0,76620928841.8,150541296107.8
2010-06-17,2560.245,61650699807.0,64644204331.600006,126294904138.6
2010-06-18,2513.222,72840913127.0,70497629157.4,143338542284.4
2010-06-21,2586.21,81694028137.0,65091152434.9,146785180571.9
2010-06-22,2588.698,65898436607.0,60895119847.5,126793556454.5
2010-06-23,2569.872,61894821153.0,61981357089.5,123876178242.5
2010-06-24,2566.745,51020728774.0,50281830743.9,101302559517.9
2010-06-25,2552.817,51687997768.0,53864775872.6,105552773640.6
2010-06-28,2535.278,45257330899.0,44082416535.5,89339747434.5
2010-06-29,2427.053,71361871446.0,62014874254.0,133376745700.0
2010-06-30,2398.37,51154351344.4,46401478337.6,97555829682.0
2010-07-01,2373.792,46415158480.0,43711408305.7,90126566785.7
2010-07-02,2382.901,61545270262.0,55098219510.700005,116643489772.7
2010-07-05,2363.947,42999668091.0,40304249371.4,83303917462.4
2010-07-06,2409.424,55618257340.8,52178700381.8,107796957722.6
2010-07-07,2421.117,52493745444.0,51358300564.1,103852046008.1
2010-07-08,2415.15,50449202546.9,51883674792.4,102332877339.3
2010-07-09,2470.923,81834661782.0,72551050450.29999,154385712232.3
2010-07-12,2490.718,81580605523.0,71391077737.90001,152971683260.90002
2010-07-13,2450.286,63392043160.5,63843026871.8,127235070032.3
2010-07-14,2470.44,70221217635.0,61730076402.3,131951294037.3
2010-07-15,2424.304,72186340163.90001,55095075534.3,127281415698.2
2010-07-16,2424.271,55992242757.3,48923190373.9,104915433131.19998
2010-07-19,2475.421,79475296790.7,62201523669.4,141676820460.1
2010-07-20,2528.73,111641750854.1,92117350565.8,203759101419.9
2010-07-21,2535.394,105772525998.0,89619688756.0,195392214754.0
2010-07-22,2562.406,95754900538.9,76909836324.2,172664736863.1
2010-07-23,2572.028,101168593466.0,81707797822.1,182876391288.1
2010-07-26,2588.683,88588775158.8,78645941584.4,167234716743.2
2010-07-27,2575.368,85156951250.0,75935283101.2,161092234351.2
2010-07-28,2633.663,121947192665.0,99568358494.4,221515551159.4
2010-07-29,2648.116,131200311088.2,102428629701.9,233628940790.1
2010-07-30,2637.503,94120939831.9,84999748921.90001,179120688753.8
2010-08-02,2672.516,110228613036.0,97508871262.4,207737484298.4
2010-08-03,2627.002,130397499770.0,107259720854.0,237657220624.0
2010-08-04,2638.522,112845728863.0,94609887302.7,207455616165.7
2010-08-05,2620.757,115426381333.8,97545427078.4,212971808412.2
2010-08-06,2658.392,123369598864.0,109595607019.1,232965205883.1
2010-08-09,2672.533,126564688624.0,111757809788.6,238322498412.6
2010-08-10,2595.274,129567701182.0,115614320023.3,245182021205.3
2010-08-11,2607.497,88759712122.3,82937457346.9,171697169469.2
2010-08-12,2575.475,96005861114.0,93139692707.1,189145553821.1
2010-08-13,2606.7,91346885772.0,82553085057.9,173899970829.9
2010-08-16,2661.708,130747036498.8,110487797145.9,241234833644.7
2010-08-17,2671.893,128597720021.0,110284149125.4,238881869146.4
2010-08-18,2666.301,128831042371.0,112093067592.6,240924109963.6
2010-08-19,2687.979,133233657249.0,116622602029.8,249856259278.8
2010-08-20,2642.307,119817337632.0,116110996831.0,235928334463.0
2010-08-23,2639.366,91492887899.0,92391284609.4,183884172508.4
2010-08-24,2650.307,106318342843.0,97778908473.2,204097251316.2
2010-08-25,2596.58,108265742167.0,98170256630.2,206435998797.2
2010-08-26,2603.481,81805454776.0,84982324936.5,166787779712.5
2010-08-27,2610.742,75183467794.0,79242104388.2,154425572182.2
2010-08-30,2652.664,120862400138.0,114220855034.5,235083255172.5
2010-08-31,2638.798,124753743788.0,131882205252.4,256635949040.4
2010-09-01,2622.882,138493970600.0,140214354959.1,278708325559.1
2010-09-02,2655.776,142065830978.0,132947199767.5,275013030745.5
2010-09-03,2655.394,145978031970.6,141516465966.80002,287494497937.4
2010-09-06,2696.25,160243816004.0,138546984116.1,298790800120.1
2010-09-07,2698.363,123619813535.0,106597722011.3,230217535546.3
2010-09-08,2695.291,130961458932.0,120122845576.0,251084304508.0
2010-09-09,2656.352,156158833530.0,138905199008.9,295064032538.9
2010-09-10,2663.209,134130260641.0,121358997877.1,255489258518.1
2010-09-13,2688.32,140796348382.0,121499737205.6,262296085587.6
2010-09-14,2688.522,141033358692.0,123446737725.6,264480096417.6
2010-09-15,2652.503,138474774688.0,121494149363.3,259968924051.3
2010-09-16,2602.465,128503047305.0,111784885589.5,240287932894.5
2010-09-17,2598.689,94665866014.0,85391066634.20001,180056932648.2
2010-09-20,2588.713,89768763349.0,76325874129.5,166094637478.5
2010-09-21,2591.55,66352718905.0,63565199325.7,129917918230.7
2010-09-27,2627.967,90540412834.0,72755483499.9,163295896333.9
2010-09-28,2611.354,115012769894.0,86490508473.1,201503278367.1
2010-09-29,2610.678,105883851592.0,82216931355.8,188100782947.8
2010-09-30,2655.658,107081515676.0,74728964369.90001,181810480045.9
2010-10-08,2738.744,167621124086.0,113537104180.0,281158228266.0
2010-10-11,2806.942,253469816331.0,168723034474.8,422192850805.8
2010-10-12,2841.407,211787463158.0,147319105179.30002,359106568337.30005
2010-10-13,2861.361,228385387870.0,169978224604.09998,398363612474.1
2010-10-14,2879.636,264686127446.0,171155470514.2,435841597960.2
2010-10-15,2971.16,272950778561.0,171124652122.2,444075430683.2
2010-10-18,2955.227,301231086926.0,177276081865.3,478507168791.3
2010-10-19,3001.853,199631322929.0,138051200691.8,337682523620.8
2010-10-20,3003.951,262064859268.0,177748517912.6,439813377180.6
2010-10-21,2983.533,205073033662.0,148859109477.4,353932143139.4
2010-10-22,2975.043,194901562538.0,152918018663.19998,347819581201.19995
2010-10-25,3051.419,251711409460.0,186883715188.7,438595124648.7
2010-10-26,3041.543,260361924704.0,191813146056.5,452175070760.5
2010-10-27,2997.048,230105302323.9,176127397679.19998,406232700003.1
2010-10-28,2992.579,185681185122.0,145117428771.69998,330798613893.69995
2010-10-29,2978.835,194560385950.2,154829992786.6,349390378736.8
2010-11-01,3054.021,251047187658.0,195684691087.3,446731878745.3
2010-11-02,3045.434,306509480693.2,230909221306.0,537418701999.2
2010-11-03,3030.988,243967884565.7,168312231181.9,412280115747.6
2010-11-04,3086.939,228103070953.9,157359577617.6,385462648571.5
2010-11-05,3129.497,273178387115.0,182317288685.5,455495675800.5
2010-11-08,3159.512,259242023181.0,188023524089.3,447265547270.3001
2010-11-09,3135.0,248089377252.0,193583629782.4,441673007034.4
2010-11-10,3115.356,248976890932.8,193477777226.6,442454668159.4
2010-11-11,3147.744,286984448926.8,215783358956.0,502767807882.8
2010-11-12,2985.435,298405913627.0,228727860086.2,527133773713.2
2010-11-15,3014.413,197094095390.6,153842132002.2,350936227392.80005
2010-11-16,2894.538,221674190365.0,172074597725.4,393748788090.4
2010-11-17,2838.857,158701993089.19998,126115820514.2,284817813603.4
2010-11-18,2865.452,127770552361.0,104964680720.5,232735233081.5
2010-11-19,2888.566,155775076597.0,137209331478.3,292984408075.3
2010-11-22,2884.371,162685478700.0,162678152901.6,325363631601.6
2010-11-23,2828.282,145079505569.0,141714829623.2,286794335192.2
2010-11-24,2859.936,147881632987.4,143467856121.5,291349489108.9
2010-11-25,2898.261,167185489071.0,153309239050.1,320494728121.1
2010-11-26,2871.698,143563927854.8,124546262450.0,268110190304.8
2010-11-29,2866.356,133972620547.0,124702106486.0,258674727033.0
2010-11-30,2820.181,173085021719.0,154600934102.0,327685955821.0
2010-12-01,2823.449,104257887056.4,94377307646.9,198635194703.3
2010-12-02,2843.607,132216371807.0,114451537742.3,246667909549.3
2010-12-03,2842.431,105926905638.0,97420440497.7,203347346135.7
2010-12-06,2857.178,110832357331.0,91247012398.0,202079369729.0
2010-12-07,2875.861,111266697683.9,93401874641.5,204668572325.4
2010-12-08,2848.546,110227180946.3,96461704938.5,206688885884.8
2010-12-09,2810.949,108747831204.0,93487900994.8,202235732198.8
2010-12-10,2841.04,98203063221.0,85631831837.0,183834895058.0
2010-12-13,2922.954,159949594345.0,127643080854.6,287592675199.6
2010-12-14,2927.077,152967337117.0,129524855518.8,282492192635.8
2010-12-15,2911.414,143370183685.0,128917145690.0,272287329375.0
2010-12-16,2898.138,109770051796.0,103348696221.5,213118748017.5
2010-12-17,2893.74,93857086844.0,88010855010.6,181867941854.6
2010-12-20,2852.916,146605402003.1,130676669284.0,277282071287.1
2010-12-21,2904.115,136465367525.3,120991048438.2,257456415963.5
2010-12-22,2877.9,126067397506.0,111728448117.4,237795845623.4
2010-12-23,2855.22,109372940621.8,98172565633.0,207545506254.8
2010-12-24,2835.157,95886756271.0,86996633300.6,182883389571.6
2010-12-27,2781.402,123390148345.0,96312092723.8,219702241068.8
2010-12-28,2732.99,96990632639.0,77705236789.2,174695869428.2
2010-12-29,2751.527,76202882885.0,66478517113.0,142681399998.0
2010-12-30,2759.575,86056703442.4,72650108695.70001,158706812138.1
2010-12-31,2808.077,108441746000.0,89005793595.2,197447539595.2
2011-01-04,2852.648,145662396301.0,112909550220.7,258571946521.7
2011-01-05,2838.593,135264799912.99998,105963212156.1,241228012069.1
2011-01-06,2824.197,113251589883.7,90250728391.0,203502318274.7
2011-01-07,2838.801,137163500551.0,95387556391.7,232551056942.7
2011-01-10,2791.809,110796771365.0,84509953226.2,195306724591.2
2011-01-11,2804.047,94484834024.8,72250176242.0,166735010266.8
2011-01-12,2821.305,88093030259.0,65136228928.7,153229259187.7
2011-01-13,2827.713,87930916312.0,62589249535.0,150520165847.0
2011-01-14,2791.344,90644705328.0,69045264422.7,159689969750.7
2011-01-17,2706.66,104849169131.0,75412004463.7,180261173594.7
2011-01-18,2708.979,67738468875.0,49066017489.0,116804486364.0
2011-01-19,2758.097,89943624641.0,62596459541.5,152540084182.5
2011-01-20,2677.652,95850318768.0,69800324079.6,165650642847.6
2011-01-21,2715.294,102843430980.0,68231737435.6,171075168415.6
2011-01-24,2695.72,96191099722.0,62451556095.700005,158642655817.7
2011-01-25,2677.432,75578247321.0,51651339236.8,127229586557.8
2011-01-26,2708.814,67295416031.3,46294318828.2,113589734859.5
2011-01-27,2749.15,115247052003.0,66977299967.5,182224351970.5
2011-01-28,2752.75,98480283958.5,62352485644.7,160832769603.2
2011-01-31,2790.694,106841488912.0,64261398673.600006,171102887585.6
2011-02-01,2798.96,90093971271.0,56785846762.3,146879818033.3
2011-02-09,2774.065,104839248014.0,64091521019.3,168930769033.3
2011-02-10,2818.163,117148637064.8,80189771648.4,197338408713.2
2011-02-11,2827.328,127724538686.3,95401408546.8,223125947233.1
2011-02-14,2899.134,179800960277.5,123965727308.9,303766687586.4
2011-02-15,2899.237,187333867986.0,123346487874.6,310680355860.6
2011-02-16,2923.896,160067647859.0,116553442983.9,276621090842.9
2011-02-17,2926.964,169047618019.30002,126678700687.1,295726318706.4
2011-02-18,2899.792,142026766640.5,113151142300.1,255177908940.6
2011-02-21,2932.246,146223076327.0,117972675830.8,264195752157.8
2011-02-22,2855.516,191781551912.0,145853537507.5,337635089419.5
2011-02-23,2862.634,137631214943.4,105148417058.7,242779632002.1
2011-02-24,2878.603,137321708119.50002,105307620338.0,242629328457.5
2011-02-25,2878.565,124246938030.0,99706977438.9,223953915468.9
2011-02-28,2905.053,148337062867.8,113500176439.9,261837239307.7
2011-03-01,2918.92,172228926431.5,125679189568.4,297908115999.9
2011-03-02,2913.808,165439298147.1,112306574417.1,277745872564.2
2011-03-03,2902.978,177696887629.0,114405973857.5,292102861486.5
2011-03-04,2942.306,144491216964.30002,91991049759.1,236482266723.4
2011-03-07,2996.211,207910763343.0,134180446690.6,342091210033.6
2011-03-08,2999.942,168656782308.0,118783793042.0,287440575350.0
2011-03-09,3002.154,165317764170.1,115844486872.0,281162251042.1
2011-03-10,2957.143,166466133706.0,121729745458.7,288195879164.7
2011-03-11,2933.796,152652657603.7,119287343429.9,271940001033.60004
2011-03-14,2937.627,152525993351.8,116258551804.0,268784545155.8
2011-03-15,2896.256,187646016838.0,137791108218.30002,325437125056.30005
2011-03-16,2930.804,165811913772.19998,121642413107.0,287454326879.19995
2011-03-17,2897.298,170585811616.6,119844393656.0,290430205272.6
2011-03-18,2906.886,127487190098.9,93910601890.9,221397791989.8
2011-03-21,2909.137,122405131566.0,93587280941.7,215992412507.7
2011-03-22,2919.142,120190606777.0,87000026440.1,207190633217.1
2011-03-23,2948.477,138318531071.0,98956681729.9,237275212800.9
2011-03-24,2946.706,137266005804.1,102784853242.9,240050859047.0
2011-03-25,2977.814,171136870351.1,122982932058.0,294119802409.1
2011-03-28,2984.005,196335110544.0,144421395311.69998,340756505855.69995
2011-03-29,2958.077,199600754521.0,134168487236.4,333769241757.4
2011-03-30,2955.771,152547180176.3,103876790858.8,256423971035.1
2011-03-31,2928.111,134408182896.49998,86949658685.8,221357841582.3
2011-04-01,2967.41,125719196025.1,76121698490.70001,201840894515.8
2011-04-06,3001.36,176487792733.0,101285134503.2,277772927236.2
2011-04-07,3007.909,152941715634.0,98311320854.6,251253036488.6
2011-04-08,3030.021,147122038469.0,100055742250.4,247177780719.4
2011-04-11,3022.746,182751284055.0,121711824230.4,304463108285.4
2011-04-12,3021.369,165602471860.0,107077243486.2,272679715346.2
2011-04-13,3050.398,147378535685.9,97353545043.9,244732080729.8
2011-04-14,3042.635,148647665913.0,101471355073.0,250119020986.0
2011-04-15,3050.526,148683828449.2,101253219834.0,249937048283.2
2011-04-18,3057.329,160812208617.0,111024410691.5,271836619308.5
2011-04-19,2999.041,166127877517.0,120364266390.6,286492143907.6
2011-04-20,3007.037,143797579090.0,103422992820.3,247220571910.3
2011-04-21,3026.668,147387019394.0,112360641787.8,259747661181.8
2011-04-22,3010.517,137406934391.0,98844808819.3,236251743210.3
2011-04-25,2964.951,140504366096.0,101951009652.7,242455375748.7
2011-04-26,2938.981,112451141163.0,80692805813.5,193143946976.5
2011-04-27,2925.408,114841130958.9,81045885102.2,195887016061.1
2011-04-28,2887.044,115790131501.0,78903182936.6,194693314437.6
2011-04-29,2911.511,93221530227.0,59528794387.6,152750324614.6
2011-05-03,2932.188,102708976573.0,63969260490.2,166678237063.2
2011-05-04,2866.017,125355694487.2,72712735578.9,198068430066.1
2011-05-05,2872.404,98812236390.3,58868908742.200005,157681145132.5
2011-05-06,2863.886,105181008398.6,67306034847.4,172487043246.0
2011-05-09,2872.46,94006376497.8,62321349335.4,156327725833.19998
2011-05-10,2890.634,96056705120.0,63279979173.0,159336684293.0
2011-05-11,2883.42,107106378144.0,71651933787.40001,178758311931.40002
2011-05-12,2844.083,114204493322.0,75401916396.9,189606409718.9
2011-05-13,2871.031,103905983170.2,69435214793.40001,173341197963.60004
2011-05-16,2849.067,95786245702.8,69246592599.4,165032838302.2
2011-05-17,2852.773,109798830132.4,79575891868.3,189374722000.7
2011-05-18,2872.771,90328330045.7,62360589991.6,152688920037.3
2011-05-19,2859.574,91205057076.0,64892352723.8,156097409799.8
2011-05-20,2858.459,84003220755.09999,58101211586.9,142104432342.0
2011-05-23,2774.569,111438407056.0,73214670340.29999,184653077396.3
2011-05-24,2767.056,88842176414.0,63434100347.8,152276276761.8
2011-05-25,2741.741,86236385809.0,58841211058.9,145077596867.9
2011-05-26,2736.527,92594926314.6,58851579266.7,151446505581.3
2011-05-27,2709.947,91901555968.8,57966978065.4,149868534034.19998
2011-05-30,2706.361,71116809680.8,48928485714.6,120045295395.4
2011-05-31,2743.472,77797110768.0,53001401722.1,130798512490.1
2011-06-01,2743.572,77624943889.0,56785995723.0,134410939612.0
2011-06-02,2705.181,94278924971.0,59675895568.8,153954820539.8
2011-06-03,2728.02,78273698792.0,55885535255.5,134159234047.5
2011-06-07,2744.3,79144376103.0,53229702178.1,132374078281.1
2011-06-08,2750.288,87503873943.0,60165454738.200005,147669328681.2
2011-06-09,2703.345,95128112398.0,60809884989.4,155937997387.4
2011-06-10,2705.143,83170621045.0,54233709555.5,137404330600.5
2011-06-13,2700.379,73168505455.0,46468499876.3,119637005331.3
2011-06-14,2730.04,95202692908.0,61340545103.200005,156543238011.2
2011-06-15,2705.431,85433282733.0,57302481446.5,142735764179.5
2011-06-16,2664.283,76584465459.0,51615142317.8,128199607776.8
2011-06-17,2642.818,74389549410.0,45739588335.8,120129137745.8
2011-06-20,2621.253,65210745084.0,43026952611.4,108237697695.4
2011-06-21,2646.483,73287995236.0,48428627646.4,121716622882.4
2011-06-22,2649.321,64614596270.0,47604538424.6,112219134694.6
2011-06-23,2688.249,82454849436.0,63895119081.200005,146349968517.2
2011-06-24,2746.211,142646189157.0,98601614428.6,241247803585.6
2011-06-27,2758.23,116169106755.0,89538620671.0,205707727426.0
2011-06-28,2759.202,104045742069.0,74873257096.3,178918999165.3
2011-06-29,2728.483,99001117839.7,70859922147.59999,169861039987.3
2011-06-30,2762.076,103037468871.0,75875400327.3,178912869198.3
2011-07-01,2759.362,105453231505.4,81775411466.7,187228642972.1
2011-07-04,2812.818,143818650588.2,105830460782.8,249649111371.0
2011-07-05,2816.355,128654526186.0,102438775900.4,231093302086.4
2011-07-06,2810.479,122088884714.9,95963093421.5,218051978136.4
2011-07-07,2794.267,140065119725.0,114485887489.8,254551007214.8
2011-07-08,2797.774,102765056015.0,82341680237.0,185106736252.0
2011-07-11,2802.692,101442076053.0,83871912594.1,185313988647.1
2011-07-12,2754.582,111535233112.0,96200740111.9,207735973223.9
2011-07-13,2795.476,107695952064.0,92934362464.7,200630314528.7
2011-07-14,2810.444,125648830383.0,109989679350.1,235638509733.1
2011-07-15,2820.169,127720321009.0,119663765160.8,247384086169.8
2011-07-18,2816.688,129581321226.0,105929161915.4,235510483141.4
2011-07-19,2796.983,110120383510.0,92027195829.5,202147579339.5
2011-07-20,2794.205,99677739096.0,82357879403.7,182035618499.7
2011-07-21,2765.894,95769511827.0,80581281273.5,176350793100.5
2011-07-22,2770.79,82498349719.0,73925083571.79999,156423433290.8
2011-07-25,2688.746,120856437817.0,95268516221.1,216124954038.1
2011-07-26,2703.026,79482934662.0,62941545146.9,142424479808.9
2011-07-27,2723.492,92082368241.0,75717421377.29999,167799789618.3
2011-07-28,2708.777,90451815581.0,78392820262.0,168844635843.0
2011-07-29,2701.729,83784760931.0,70496571548.0,154281332479.0
2011-08-01,2703.783,66073995356.0,62496048536.200005,128570043892.2
2011-08-02,2679.259,77994116095.0,72216686498.9,150210802593.9
2011-08-03,2678.485,73381007588.0,75622376310.8,149003383898.8
2011-08-04,2684.039,69338641969.0,67900207182.1,137238849151.1
2011-08-05,2626.423,87777759968.0,78850604460.6,166628364428.6
2011-08-08,2526.816,117550544112.0,94974159715.5,212524703827.5
2011-08-09,2526.07,107745074507.0,88737671982.6,196482746489.6
2011-08-10,2549.176,104038322989.0,91247078035.7,195285401024.7
2011-08-11,2581.508,100089141534.0,91661705226.8,191750846760.8
2011-08-12,2593.173,100034768305.0,92501096972.5,192535865277.5
2011-08-15,2626.77,90997350623.0,88845454085.6,179842804708.6
2011-08-16,2608.166,90247920858.0,82570384936.0,172818305794.0
2011-08-17,2601.261,72200596507.0,69710308054.8,141910904561.8
2011-08-18,2559.472,76087950237.0,72325094873.5,148413045110.5
2011-08-19,2534.358,73771901698.0,67298253775.700005,141070155473.7
2011-08-22,2515.863,65524542977.0,60692047298.4,126216590275.4
2011-08-23,2554.019,63210700214.0,64200173559.2,127410873773.2
2011-08-24,2541.091,70690689369.0,75294986285.9,145985675654.9
2011-08-25,2615.261,104570297571.0,83586323228.1,188156620799.1
2011-08-26,2612.188,81503341252.0,77668661816.2,159172003068.2
2011-08-29,2576.413,78406747865.0,75922227418.3,154328975283.3
2011-08-30,2566.595,79541815163.0,75754256156.4,155296071319.4
2011-08-31,2567.34,62236266864.0,61340355308.700005,123576622172.7
2011-09-01,2556.042,59881555987.0,53579606206.3,113461162193.3
2011-09-02,2528.28,55969022194.0,48291121635.5,104260143829.5
2011-09-05,2478.739,56402274346.0,48417506379.100006,104819780725.1
2011-09-06,2470.524,50140331683.0,44562731116.3,94703062799.3
2011-09-07,2516.09,61951469219.0,53833494764.6,115784963983.6
2011-09-08,2498.943,60046842303.0,51626281967.7,111673124270.7
2011-09-09,2497.753,53535159299.0,44283137739.8,97818297038.8
2011-09-13,2471.305,51851701382.0,41720399747.4,93572101129.4
2011-09-14,2484.827,54761652533.0,44597952096.600006,99359604629.6
2011-09-15,2479.055,55860904582.0,48282221096.8,104143125678.8
2011-09-16,2482.343,49584868842.0,45082941510.3,94667810352.3
2011-09-19,2437.795,48599667204.0,41924849905.6,90524517109.6
2011-09-20,2447.755,47956372390.0,40918924313.0,88875296703.0
2011-09-21,2512.963,88188034883.0,69585601404.2,157773636287.2
2011-09-22,2443.057,74891290554.0,61934859455.8,136826150009.8
2011-09-23,2433.159,67947197759.0,53652469607.7,121599667366.7
2011-09-26,2393.183,58915927605.0,45615058652.2,104530986257.2
2011-09-27,2415.054,55315102091.0,47609809271.8,102924911362.8
2011-09-28,2392.062,55720881056.0,46835535725.100006,102556416781.1
2011-09-29,2365.343,57021447534.0,46935254548.3,103956702082.3
2011-09-30,2359.22,46104608498.0,35342738275.6,81447346773.6
2011-10-10,2344.787,39926413160.0,30698071109.3,70624484269.3
2011-10-11,2348.516,62773516010.0,48164989157.4,110938505167.4
2011-10-12,2420.0,84438390265.0,63617897824.4,148056288089.4
2011-10-13,2438.79,82192311755.0,68502580406.9,150694892161.9
2011-10-14,2431.375,58276063530.0,50991812667.9,109267876197.9
2011-10-17,2440.402,57704518652.0,55599100762.5,113303619414.5
2011-10-18,2383.485,69338909189.0,58220339351.1,127559248540.1
2011-10-19,2377.512,53173514652.0,46993159295.7,100166673947.7
2011-10-20,2331.366,57867763724.0,51151683108.0,109019446832.0
2011-10-21,2317.275,43725376635.0,38374350011.3,82099726646.29999
2011-10-24,2370.333,62971553897.0,50092060822.6,113063614719.6
2011-10-25,2409.672,83635006493.0,70374802333.29999,154009808826.3
2011-10-26,2427.48,98578021068.0,82517413503.09999,181095434571.1
2011-10-27,2435.614,75098560018.0,65520644991.6,140619205009.6
2011-10-28,2473.41,104186688309.0,85834467899.0,190021156208.0
2011-10-31,2468.25,81783447175.0,79871495752.20001,161654942927.2
2011-11-01,2470.019,85052779138.0,80225577278.9,165278356416.9
2011-11-02,2504.108,102082766289.0,97039761077.0,199122527366.0
2011-11-03,2508.09,136305609736.0,133355618800.8,269661228536.8
2011-11-04,2528.294,99981183331.0,92276960650.4,192258143981.4
2011-11-07,2509.799,78893506771.0,70859759385.6,149753266156.6
2011-11-08,2503.836,76914038706.0,68481605834.5,145395644540.5
2011-11-09,2524.919,78141603240.0,77124814891.59999,155266418131.59998
2011-11-10,2479.536,85463858302.0,88526485180.7,173990343482.7
2011-11-11,2481.084,65005133543.0,71472424957.0,136477558500.0
2011-11-14,2528.714,82523780186.0,88620695729.3,171144475915.3
2011-11-15,2529.761,80497345503.0,84056561215.6,164553906718.6
2011-11-16,2466.959,92396963052.0,88628004709.8,181024967761.8
2011-11-17,2463.046,65902701975.0,69372171569.1,135274873544.1
2011-11-18,2416.562,70566565864.0,70407507737.20001,140974073601.2
2011-11-21,2415.13,49511107897.0,50944269039.6,100455376936.6
2011-11-22,2412.625,50689583452.0,50591206615.2,101280790067.2
2011-11-23,2395.065,50043359840.0,50096727376.6,100140087216.6
2011-11-24,2397.554,51411098473.0,52271813058.5,103682911531.5
2011-11-25,2380.224,46246206878.0,50812400811.8,97058607689.8
2011-11-28,2383.034,46414831572.0,48867847587.1,95282679159.1
2011-11-29,2412.393,57068884953.0,58275865839.0,115344750792.0
